"","SA2_2016","Index1_point","Index1_lower","Index1_upper","Index1_Prob_PercentileAbove80","Index1_Prob_PercentileAbove95","Index1_Prob_PercentileAbove99","Index2_point","Index2_lower","Index2_upper","Index2_Prob_PercentileAbove80","Index2_Prob_PercentileAbove95","Index2_Prob_PercentileAbove99","Index3_point","Index3_lower","Index3_upper","Index3_Prob_PercentileAbove80","Index3_Prob_PercentileAbove95","Index3_Prob_PercentileAbove99","Index4_point","Index4_lower","Index4_upper","Index4_Prob_PercentileAbove80","Index4_Prob_PercentileAbove95","Index4_Prob_PercentileAbove99","Scores1_point","Scores1_lower","Scores1_upper","Scores2_point","Scores2_lower","Scores2_upper","Scores3_point","Scores3_lower","Scores3_upper","Scores4_point","Scores4_lower","Scores4_upper"
"1836",204011054,84,62,99,0.634375,0.08,0.00225,74,54,90,0.2395,0.00275,0,82,65,96,0.566,0.030125,0,81,65,91,0.529,0,0,0.893099998119098,0.287817612935182,1.48697206202148,0.848510755239203,0.159358507021772,1.53868117782371,0.867379729727853,0.376274225955408,1.37206717309325,4926.28317498934,2137.04946631374,7792.65550958309
"1837",204011055,88,68,99,0.77775,0.13875,0.00625,86,70,97,0.73125,0.048875,0.00075,92,79,99,0.93425,0.222875,0.0085,87,78,94,0.905625,0.001375,0,1.00920615780277,0.43808801174203,1.57980495332718,1.31197114500846,0.649044312001815,1.95772102661921,1.17869398793743,0.717607190874014,1.63560314221391,6524.66057022767,3972.3146050831,9053.88119372509
"1838",204011056,56,30,81,0.036875,0.00025,0,70,52,89,0.1465,0.001,0,69,50,87,0.118125,0.00025,0,86,56,97,0.667625,0.062875,0,0.260786061562569,-0.302101827343434,0.820498830634446,0.729067308832368,0.0616934421772828,1.45886945332731,0.522745830905488,0.0549183742548713,1.04819156650596,6062.5447739264,636.915845420869,12156.4016925529
"1839",204011058,91,72,100,0.842,0.248,0.0195,88,71,98,0.79525,0.10825,0.002375,94,81,100,0.9585,0.378875,0.036375,79,68,86,0.353625,0,0,1.1092713818136,0.475753794807772,1.69982360375301,1.40129579653267,0.709196457268023,2.11712455541736,1.27061746961683,0.745841625355762,1.75254890390947,4461.13793582468,2618.64994662408,6153.19920162614
"1840",204011059,51,21,83,0.050125,0.00125,0,95,79,100,0.93775,0.441375,0.080375,89,70,100,0.78175,0.185375,0.016875,85,68,94,0.72425,0.004,0,0.16205532675809,-0.602501390509642,0.878214930806517,1.79025165344157,0.881550123160934,2.63683749259527,1.0666169068313,0.455479812429182,1.70476873106405,5827.99477892625,2488.74169511305,9314.85634653398
"1841",204011060,70,43,91,0.205,0.002625,0,71,53,87,0.152125,0.000375,0,75,58,90,0.25875,0.001875,0,66,55,76,0.003375,0,0,0.546590831614602,0.011851775713291,1.12485521654731,0.770655609119924,0.163429623878838,1.42434860243022,0.67306293416087,0.224206974843645,1.12411613893288,2466.77565369959,821.718562801958,4119.88564918899
"1842",204011061,82,47,100,0.531625,0.13575,0.016625,82,58,99,0.540625,0.081375,0.006125,87,66,100,0.698625,0.16175,0.020625,51,50,53,0,0,0,0.825683068520268,-0.0180874008535659,1.7213542997909,1.16034617234036,0.134804727559917,2.10056915474996,1.00476827794284,0.302539125828926,1.68196549487942,175.332064501025,52.7930774571475,293.502978856458
"1843",204011062,77,49,95,0.380375,0.017625,0.000125,70,49,87,0.13725,0.001,0,76,58,93,0.318875,0.006875,0,65,53,74,0.001125,0,0,0.694804515529686,0.105032918115165,1.29474199385417,0.723559669805355,-0.00999277530655094,1.3834870144944,0.707044881891292,0.156396707828233,1.17146883341173,2241.33227559539,495.777563815498,3713.5562019152
"1844",204021064,92,72,100,0.8555,0.281375,0.028625,85,67,98,0.676625,0.05625,0.000875,93,79,100,0.927,0.2895,0.02275,74,63,82,0.086875,0,0,1.13196955982247,0.494576953380411,1.75696344269499,1.27458747743477,0.500687403547656,1.98576925354133,1.21083383239018,0.681877114411413,1.71816566323903,3703.94069328157,2085.86209298451,5255.86876384821
"1845",204021065,82,58,98,0.56125,0.055,0.00175,83,65,96,0.606625,0.034,0.00025,88,71,98,0.800375,0.109875,0.00375,72,62,82,0.051375,0,0,0.834252148560646,0.238144580662211,1.43445746319323,1.20111730502982,0.515478662380306,1.92811962461484,1.03756485351674,0.552752182347117,1.56835664420904,3387.64924673216,1804.73587536334,5120.68444334253
"1846",204021067,87,68,98,0.739125,0.084125,0.002,79,63,93,0.416125,0.005125,0,87,73,97,0.7925,0.05275,0.00025,91,82,97,0.967375,0.070625,0,0.957311206877898,0.46529828963184,1.49117091789625,1.0375481161895,0.432990004188647,1.66583911233233,1.00338263286687,0.567977910948055,1.43051401705144,8003.98326237904,4530.75979563263,11411.2103140193
"1847",204031070,84,64,97,0.62375,0.03725,0.000875,83,67,95,0.627,0.01925,0,88,75,98,0.855125,0.08975,0.0015,68,59,74,0,0,0,0.868043782094789,0.363253132162414,1.36735346279283,1.20566830153156,0.575132270595817,1.81659049249378,1.05448849263033,0.609218366024357,1.46652956327293,2664.69242087683,1539.49481094355,3705.9202063907
"1848",204031071,87,64,99,0.71425,0.134625,0.007375,91,76,100,0.892875,0.233,0.01375,95,82,100,0.963375,0.43325,0.05875,82,72,90,0.63575,0,0,0.981763704497052,0.362810812844896,1.60123009426715,1.57670181719654,0.851145978177924,2.36054197762918,1.30622470259302,0.790160954754728,1.84423346698031,5192.89630515857,3141.28487562742,7331.7501479802
"1849",204031072,92,76,100,0.897375,0.28275,0.023125,79,60,93,0.437875,0.009125,0.000125,89,74,98,0.869375,0.145375,0.00325,84,73,92,0.71925,0.000125,0,1.15634466115544,0.58206079018209,1.73286803944732,1.05141057082606,0.352931150042195,1.70451999344921,1.09492686710652,0.627770405514662,1.56287152416484,5540.32994755897,3176.51825190419,7908.1299122741
"1850",204031075,86,64,99,0.697125,0.101875,0.004125,74,54,91,0.253625,0.0025,0,83,66,97,0.6025,0.03625,0.00025,72,59,82,0.06725,0,0,0.937697321146215,0.328573105473612,1.52256174819898,0.854993422871771,0.177821177384464,1.60608461847745,0.895277943400767,0.375497443111917,1.38392287434342,3364.45451130008,1411.11939121458,5200.78216178257
"1851",205011077,82,64,96,0.57775,0.020375,0.000125,78,62,91,0.38975,0.00225,0,85,70,95,0.71525,0.0225,0.000125,80,70,89,0.495875,0,0,0.83413759549744,0.393918870300004,1.33500282395498,1.02536887914675,0.439770029841362,1.59247066289338,0.939743005161285,0.558098649173892,1.3630038480165,4803.96624238449,2853.00029457694,6967.67567106036
"1852",205031087,97,83,100,0.965,0.638125,0.202875,88,68,99,0.76425,0.14325,0.008125,97,84,100,0.976625,0.59925,0.149125,96,89,99,0.995125,0.555125,0.00075,1.45041349840901,0.754454712170317,2.16079776223617,1.40666439635696,0.569471862846001,2.22579987099267,1.4324132479068,0.81800964538451,1.99825652247523,10894.9351635791,6221.78136279458,15198.7391099466
"1853",205031088,97,56,100,0.814625,0.553875,0.320125,84,46,100,0.568375,0.22625,0.070375,95,63,100,0.80375,0.47425,0.23525,51,49,52,0,0,0,1.41949595143753,0.0803827972220547,2.80214493868959,1.23661990766579,-0.342315874525503,2.77810844864504,1.31409734921711,0.176398188579527,2.39501010055848,130.752686247103,17.5516197636629,238.303505005568
"1854",205031090,91,75,99,0.891375,0.21325,0.00875,85,69,97,0.711125,0.048,0.00075,93,81,100,0.9515,0.274,0.0135,96,90,99,0.9985,0.5755,5e-04,1.11521279623007,0.609863416043849,1.65671704264167,1.29995130005726,0.663765587377679,1.97624971357262,1.21566403141627,0.752699847963184,1.6774816659967,10989.602844003,6804.40662558718,15164.4342606101
"1855",205031092,95,48,100,0.74225,0.47,0.235625,89,55,100,0.683,0.31275,0.103,96,68,100,0.849875,0.5165,0.247875,50,48,51,0,0,0,1.26551600854601,-0.123282772917356,2.62237025545751,1.48767897797839,0.00870839952859635,2.95302223188889,1.3776808666119,0.330716302184294,2.40654456209531,18.5986916992607,4.46467007948797,32.4883515882867
"1856",205041094,62,38,82,0.044375,0.000125,0,74,57,89,0.21725,0.000875,0,74,57,88,0.20375,0.000625,0,86,67,96,0.732875,0.015,0,0.379411840629129,-0.0964558278463309,0.839976931146793,0.854991569341797,0.246074978235051,1.46974305126773,0.642231683244808,0.218819063811995,1.0785283555423,6083.86073537806,2072.87299149103,10216.8991120522
"1857",205041098,64,39,87,0.091375,5e-04,0,81,63,95,0.51675,0.0165,0,80,63,94,0.474375,0.009625,0,70,57,79,0.017625,0,0,0.418002099265373,-0.112748541276197,0.954641245487391,1.12094621952107,0.444919125946396,1.78161086433657,0.810260363173255,0.360587768312669,1.29702222232827,2987.83508920138,1329.66739565297,4782.76944483551
"1858",205051099,85,53,100,0.6035,0.148125,0.021,77,54,96,0.38425,0.025625,0.00075,85,64,99,0.649625,0.090625,0.005375,50,48,51,0,0,0,0.900874214289707,0.04418806349609,1.68053563397911,0.97946464913431,0.117249926415142,1.86058209819628,0.941710930811893,0.313155933611457,1.54541222136915,22.6010623394854,7.51574240667497,37.0898933128596
"1859",205051100,78,52,96,0.431625,0.027125,0.00025,72,51,89,0.208625,0.001375,0,79,59,93,0.4215,0.012125,0,69,56,80,0.025875,0,0,0.734813988161128,0.159197227033649,1.34771313469376,0.806466857292148,0.055512709456857,1.48840289278223,0.769183934780092,0.263405769872029,1.25861962873611,2914.05333691438,997.912759160181,4768.28046346674
"1860",205051101,72,49,92,0.218125,0.001875,0,77,59,91,0.321625,0.002875,0,79,63,93,0.44375,0.00525,0,93,81,99,0.95075,0.27675,0.00025,0.589351035964202,0.0638737299077669,1.08505376807861,0.955400027433302,0.311244693252745,1.56483726655266,0.790163613326792,0.350255077788817,1.2378349229029,9046.9782907851,4010.24551314306,14172.5909497768
"1861",205051102,72,39,96,0.29825,0.026,0.001,74,52,93,0.28375,0.006625,0,78,57,95,0.39925,0.014,0,70,55,83,0.067,0,0,0.592170864766736,-0.147754590215731,1.30162995588153,0.868781857934684,0.0443877870259117,1.64497421365267,0.753297973668133,0.176051402983464,1.29941853279955,3086.26179811834,721.282598023252,5323.71772887974
"1862",206011106,21,10,38,0,0,0,13,2,26,0,0,0,13,2,24,0,0,0,14,7,21,0,0,0,-0.613606861260027,-1.20826352280973,-0.0402454329796465,-1.47773278777954,-2.18569258459006,-0.759192053010011,-1.09444737163328,-1.60979443808106,-0.600129008801201,-11985.8403904419,-17629.6637886447,-6572.31283988635
"1863",206021110,32,14,53,0.000125,0,0,15,3,27,0,0,0,18,5,31,0,0,0,22,14,30,0,0,0,-0.261291476303973,-0.818729838346329,0.306212144438943,-1.41455701211579,-2.11038458382378,-0.721288354682706,-0.905677857076382,-1.36251897867284,-0.376380157446781,-7160.74197697441,-10772.7563048768,-2975.84971485298
"1864",206031113,24,11,41,0,0,0,26,10,41,0,0,0,24,10,39,0,0,0,18,10,31,0,0,0,-0.505515587101788,-1.06580122114265,0.040842226627122,-0.857456429852763,-1.56134696056551,-0.19454108313476,-0.700664671856998,-1.17071097939355,-0.21730841492933,-8979.01776984743,-15002.6612009283,-2784.80733731936
"1865",206041119,61,33,85,0.07175,0.000625,0,9,1,20,0,0,0,21,8,35,0,0,0,30,23,37,0,0,0,0.362818604277136,-0.196208422522704,0.938652220359564,-1.72378256364621,-2.46497205680684,-1.05525815461718,-0.801711400298741,-1.28098818231432,-0.31912804823027,-4052.25027280999,-6474.75476750774,-1613.0327197799
